latitude,longitude,GEOID,County,State_Abbrev,Geo_ID
39.6255458453,-84.9251420286,18161,Union County,IN,0500000US18161
38.0249578597,-87.5857849635,18163,Vanderburgh County,IN,0500000US18163
39.8538114574,-87.4639782841,18165,Vermillion County,IN,0500000US18165
39.4306386001,-87.3899644539,18167,Vigo County,IN,0500000US18167
40.8456930058,-85.7940056739,18169,Wabash County,IN,0500000US18169
40.3469033297,-87.3533144839,18171,Warren County,IN,0500000US18171
38.0921662434,-87.2720537447,18173,Warrick County,IN,0500000US18173
38.5999841735,-86.1053059023,18175,Washington County,IN,0500000US18175
39.8644164614,-85.0098761363,18177,Wayne County,IN,0500000US18177
40.7291866469,-85.2212198576,18179,Wells County,IN,0500000US18179
40.7497715932,-86.8654694016,18181,White County,IN,0500000US18181
41.1393753356,-85.505117935,18183,Whitley County,IN,0500000US18183
41.3307464286,-94.4709413442,19001,Adair County,IA,0500000US19001
41.0289838852,-94.6991848828,19003,Adams County,IA,0500000US19003
43.2842837871,-91.3780922862,19005,Allamakee County,IA,0500000US19005
40.74316347,-92.8686104167,19007,Appanoose County,IA,0500000US19007
41.6845893285,-94.905822196,19009,Audubon County,IA,0500000US19009
42.080174751,-92.0657317334,19011,Benton County,IA,0500000US19011
42.470095744,-92.3088197079,19013,Black Hawk County,IA,0500000US19013
42.0365026335,-93.9316370877,19015,Boone County,IA,0500000US19015
42.7745872458,-92.3180548339,19017,Bremer County,IA,0500000US19017
42.4707837931,-91.837842149,19019,Buchanan County,IA,0500000US19019
42.7354936212,-95.1511488586,19021,Buena Vista County,IA,0500000US19021
42.7315661359,-92.7901934384,19023,Butler County,IA,0500000US19023
42.3851848526,-94.6404136047,19025,Calhoun County,IA,0500000US19025
42.0362382229,-94.8605592807,19027,Carroll County,IA,0500000US19027
41.331487609,-94.9278266277,19029,Cass County,IA,0500000US19029
41.7723266607,-91.1324230468,19031,Cedar County,IA,0500000US19031
43.0815577125,-93.2608184346,19033,Cerro Gordo County,IA,0500000US19033
42.7356225783,-95.6238053959,19035,Cherokee County,IA,0500000US19035
43.0600413474,-92.3176637461,19037,Chickasaw County,IA,0500000US19037
41.0290322944,-93.7851578386,19039,Clarke County,IA,0500000US19039
43.0825803991,-95.1509194224,19041,Clay County,IA,0500000US19041
42.8447493088,-91.3414327747,19043,Clayton County,IA,0500000US19043
41.8980358084,-90.5319724291,19045,Clinton County,IA,0500000US19045
42.037212461,-95.3819677478,19047,Crawford County,IA,0500000US19047
41.6848582046,-94.0397619265,19049,Dallas County,IA,0500000US19049
40.7476890807,-92.4097172922,19051,Davis County,IA,0500000US19051
40.737682711,-93.7862814096,19053,Decatur County,IA,0500000US19053
42.4712208979,-91.367341411,19055,Delaware County,IA,0500000US19055
40.9231743916,-91.181482989,19057,Des Moines County,IA,0500000US19057
43.3779847631,-95.1508300608,19059,Dickinson County,IA,0500000US19059
42.4688224327,-90.8825218504,19061,Dubuque County,IA,0500000US19061
43.37802248,-94.6784802642,19063,Emmet County,IA,0500000US19063
42.8625961548,-91.8443243326,19065,Fayette County,IA,0500000US19065
43.0599208476,-92.7890033704,19067,Floyd County,IA,0500000US19067
42.7325458524,-93.2624729913,19069,Franklin County,IA,0500000US19069
40.7455891853,-95.6046765408,19071,Fremont County,IA,0500000US19071
42.0362403729,-94.3968169905,19073,Greene County,IA,0500000US19073
42.4018650655,-92.7914177407,19075,Grundy County,IA,0500000US19075
41.6837548102,-94.5010550107,19077,Guthrie County,IA,0500000US19077
42.383771317,-93.7068096741,19079,Hamilton County,IA,0500000US19079
43.0818860731,-93.7342722978,19081,Hancock County,IA,0500000US19081
42.3838803185,-93.2404024994,19083,Hardin County,IA,0500000US19083
41.6828527455,-95.8169208876,19085,Harrison County,IA,0500000US19085
40.9879710088,-91.5445322832,19087,Henry County,IA,0500000US19087
43.3567673364,-92.3171989039,19089,Howard County,IA,0500000US19089
42.7764677574,-94.2071830507,19091,Humboldt County,IA,0500000US19091
42.3868746602,-95.5134961566,19093,Ida County,IA,0500000US19093
41.6863234292,-92.0655240141,19095,Iowa County,IA,0500000US19095
42.1717425857,-90.5742293965,19097,Jackson County,IA,0500000US19097
41.6860388529,-93.0537645398,19099,Jasper County,IA,0500000US19099
41.0317620678,-91.9488728782,19101,Jefferson County,IA,0500000US19101
41.6715248584,-91.5881018852,19103,Johnson County,IA,0500000US19103
42.1212370657,-91.131465421,19105,Jones County,IA,0500000US19105
41.3364654753,-92.1786423155,19107,Keokuk County,IA,0500000US19107
43.2041300298,-94.2067199306,19109,Kossuth County,IA,0500000US19109
40.6419821705,-91.4792643967,19111,Lee County,IA,0500000US19111
42.0789535271,-91.5990228598,19113,Linn County,IA,0500000US19113
41.2185070628,-91.2596183012,19115,Louisa County,IA,0500000US19115
41.0293737922,-93.3277206567,19117,Lucas County,IA,0500000US19117
43.3804969625,-96.2102923903,19119,Lyon County,IA,0500000US19119
41.3307142217,-94.0155619459,19121,Madison County,IA,0500000US19121
41.3352034594,-92.6409093578,19123,Mahaska County,IA,0500000US19123
41.3344518776,-93.0994371546,19125,Marion County,IA,0500000US19125
42.0358492263,-92.9987713463,19127,Marshall County,IA,0500000US19127
41.0334522634,-95.621326718,19129,Mills County,IA,0500000US19129
43.3564123717,-92.7890314515,19131,Mitchell County,IA,0500000US19131
42.0516662494,-95.9599234782,19133,Monona County,IA,0500000US19133
41.0297829981,-92.8689876816,19135,Monroe County,IA,0500000US19135
41.0301399961,-95.1563757716,19137,Montgomery County,IA,0500000US19137
41.4839220534,-91.1127562492,19139,Muscatine County,IA,0500000US19139
43.0837526517,-95.6248783386,19141,O'Brien County,IA,0500000US19141
43.3785703546,-95.6236852015,19143,Osceola County,IA,0500000US19143
40.7391440172,-95.1501748646,19145,Page County,IA,0500000US19145
43.0820642869,-94.6781370701,19147,Palo Alto County,IA,0500000US19147
42.7378473183,-96.2140273941,19149,Plymouth County,IA,0500000US19149
42.7341351105,-94.6787466122,19151,Pocahontas County,IA,0500000US19151
41.6855048252,-93.5735335401,19153,Polk County,IA,0500000US19153
41.3366123482,-95.542393077,19155,Pottawattamie County,IA,0500000US19155
41.6864421928,-92.531468397,19157,Poweshiek County,IA,0500000US19157
40.7352022993,-94.2439719124,19159,Ringgold County,IA,0500000US19159
42.3862603643,-95.1053945569,19161,Sac County,IA,0500000US19161
41.6370978319,-90.6232428034,19163,Scott County,IA,0500000US19163
41.6850925934,-95.31021134,19165,Shelby County,IA,0500000US19165
43.082617377,-96.1778828448,19167,Sioux County,IA,0500000US19167
42.0362414924,-93.4650447654,19169,Story County,IA,0500000US19169
42.0798117536,-92.5325425886,19171,Tama County,IA,0500000US19171
40.7374323606,-94.6964147623,19173,Taylor County,IA,0500000US19173
41.0277303995,-94.2423791547,19175,Union County,IA,0500000US19175
40.7532343253,-91.9499782974,19177,Van Buren County,IA,0500000US19177
41.0305845373,-92.4094498846,19179,Wapello County,IA,0500000US19179
41.334373461,-93.5613593647,19181,Warren County,IA,0500000US19181
41.3356001857,-91.7178701959,19183,Washington County,IA,0500000US19183
40.7394701918,-93.3273638708,19185,Wayne County,IA,0500000US19185
42.4279491681,-94.1817743675,19187,Webster County,IA,0500000US19187
43.3775677756,-93.7341954719,19189,Winnebago County,IA,0500000US19189
43.2906788284,-91.8437036051,19191,Winneshiek County,IA,0500000US19191
42.3897291621,-96.0447949019,19193,Woodbury County,IA,0500000US19193
43.3773984485,-93.2608475497,19195,Worth County,IA,0500000US19195
42.7331189884,-93.7351436616,19197,Wright County,IA,0500000US19197
37.8857349436,-95.3013889295,20001,Allen County,KS,0500000US20001
38.2142048256,-95.2933285252,20003,Anderson County,KS,0500000US20003
39.5317400033,-95.3134446486,20005,Atchison County,KS,0500000US20005
37.2288385526,-98.684790626,20007,Barber County,KS,0500000US20007
38.4789639679,-98.756464293,20009,Barton County,KS,0500000US20009
37.8552256175,-94.8492968396,20011,Bourbon County,KS,0500000US20011
39.8264989183,-95.5642196557,20013,Brown County,KS,0500000US20013
37.7812707517,-96.8390654617,20015,Butler County,KS,0500000US20015
38.3020458533,-96.593928638,20017,Chase County,KS,0500000US20017
37.1500572155,-96.2453782628,20019,Chautauqua County,KS,0500000US20019
37.1693060628,-94.8462689731,20021,Cherokee County,KS,0500000US20021
39.7858693359,-101.731104218,20023,Cheyenne County,KS,0500000US20023
37.2355230437,-99.8203076918,20025,Clark County,KS,0500000US20025
39.3497164186,-97.1651722307,20027,Clay County,KS,0500000US20027
39.4802974375,-97.6492819059,20029,Cloud County,KS,0500000US20029
38.2368379381,-95.7341117812,20031,Coffey County,KS,0500000US20031
37.1912804013,-99.2718714746,20033,Comanche County,KS,0500000US20033
37.2377526609,-96.8374891769,20035,Cowley County,KS,0500000US20035
37.5073151069,-94.8518113711,20037,Crawford County,KS,0500000US20037
39.7847564917,-100.459899544,20039,Decatur County,KS,0500000US20039
38.8665005829,-97.152702787,20041,Dickinson County,KS,0500000US20041
39.7880806129,-95.1467942431,20043,Doniphan County,KS,0500000US20043
38.8846594528,-95.2926063049,20045,Douglas County,KS,0500000US20045
37.887648789,-99.3121708301,20047,Edwards County,KS,0500000US20047
37.4536881105,-96.2440866545,20049,Elk County,KS,0500000US20049
38.9147512529,-99.3172316232,20051,Ellis County,KS,0500000US20051
38.696627674,-98.204730294,20053,Ellsworth County,KS,0500000US20053
38.0443048231,-100.736990786,20055,Finney County,KS,0500000US20055
37.6917036301,-99.8879423784,20057,Ford County,KS,0500000US20057
38.5645174515,-95.2859482396,20059,Franklin County,KS,0500000US20059
39.0023855083,-96.7525021968,20061,Geary County,KS,0500000US20061
38.9160955531,-100.48290474,20063,Gove County,KS,0500000US20063
39.349716037,-99.8832526271,20065,Graham County,KS,0500000US20065
37.5621932698,-101.308021268,20067,Grant County,KS,0500000US20067
37.7381978567,-100.437862948,20069,Gray County,KS,0500000US20069
38.4805374528,-101.805968435,20071,Greeley County,KS,0500000US20071
37.8777875638,-96.2326356698,20073,Greenwood County,KS,0500000US20073
37.9991525438,-101.791256465,20075,Hamilton County,KS,0500000US20075
37.191604867,-98.0754955835,20077,Harper County,KS,0500000US20077
38.0432184802,-97.4272714417,20079,Harvey County,KS,0500000US20079
37.5622507408,-100.871191808,20081,Haskell County,KS,0500000US20081
38.0874838474,-99.897935995,20083,Hodgeman County,KS,0500000US20083
39.416820119,-95.793663658,20085,Jackson County,KS,0500000US20085
39.2357647667,-95.383448733,20087,Jefferson County,KS,0500000US20087
39.7847320849,-98.2183408742,20089,Jewell County,KS,0500000US20089
38.8837685125,-94.8222610425,20091,Johnson County,KS,0500000US20091
38.00019653,-101.31986081,20093,Kearny County,KS,0500000US20093
37.5588848204,-98.1363325923,20095,Kingman County,KS,0500000US20095
37.5582639151,-99.2860476017,20097,Kiowa County,KS,0500000US20097
37.1913273481,-95.297576142,20099,Labette County,KS,0500000US20099
38.4813047182,-100.466398449,20101,Lane County,KS,0500000US20101
39.1993345198,-95.0379114409,20103,Leavenworth County,KS,0500000US20103
39.0453280683,-98.2076985187,20105,Lincoln County,KS,0500000US20105
38.2122718972,-94.8429319755,20107,Linn County,KS,0500000US20107
38.9173365456,-101.148391114,20109,Logan County,KS,0500000US20109
38.4561871377,-96.1526397502,20111,Lyon County,KS,0500000US20111
38.3916666453,-97.6480798696,20113,McPherson County,KS,0500000US20113
38.3588724365,-97.0968903589,20115,Marion County,KS,0500000US20115
39.7836260546,-96.5229367542,20117,Marshall County,KS,0500000US20117
37.2381964095,-100.36618026,20119,Meade County,KS,0500000US20119
38.5635832261,-94.838056975,20121,Miami County,KS,0500000US20121
39.3932659263,-98.2093648177,20123,Mitchell County,KS,0500000US20123
37.1925238004,-95.7428780841,20125,Montgomery County,KS,0500000US20125
38.6874292494,-96.6498496136,20127,Morris County,KS,0500000US20127
37.1913959707,-101.799252231,20129,Morton County,KS,0500000US20129
39.7834476063,-96.0141016624,20131,Nemaha County,KS,0500000US20131
37.55848541,-95.3067923129,20133,Neosho County,KS,0500000US20133
38.4794187776,-99.9161797856,20135,Ness County,KS,0500000US20135
39.7843853292,-99.9034768772,20137,Norton County,KS,0500000US20137
38.6523289215,-95.726945141,20139,Osage County,KS,0500000US20139
39.3503339996,-98.7679898039,20141,Osborne County,KS,0500000US20141
39.132537495,-97.6502157692,20143,Ottawa County,KS,0500000US20143
38.181330775,-99.2367293489,20145,Pawnee County,KS,0500000US20145
39.7845831125,-99.347022123,20147,Phillips County,KS,0500000US20147
39.3790027809,-96.3423649942,20149,Pottawatomie County,KS,0500000US20149
37.6477353374,-98.7395957092,20151,Pratt County,KS,0500000US20151
39.785240911,-101.075705109,20153,Rawlins County,KS,0500000US20153
37.9529528516,-98.0860066564,20155,Reno County,KS,0500000US20155
39.8277963216,-97.6506227728,20157,Republic County,KS,0500000US20157
38.3471428738,-98.2010299558,20159,Rice County,KS,0500000US20159
39.2965532011,-96.7351769755,20161,Riley County,KS,0500000US20161
39.3502287543,-99.3250571176,20163,Rooks County,KS,0500000US20163
38.5231613136,-99.3092409497,20165,Rush County,KS,0500000US20165
38.9147788411,-98.7623510222,20167,Russell County,KS,0500000US20167
38.7838065024,-97.6499306446,20169,Saline County,KS,0500000US20169
38.482169359,-100.906858956,20171,Scott County,KS,0500000US20171
37.6847615589,-97.4609686791,20173,Sedgwick County,KS,0500000US20173
37.1933028033,-100.851287248,20175,Seward County,KS,0500000US20175
39.0415137637,-95.7565342577,20177,Shawnee County,KS,0500000US20177
39.3503577669,-100.441832361,20179,Sheridan County,KS,0500000US20179
39.3514336872,-101.719980701,20181,Sherman County,KS,0500000US20181
39.785156359,-98.7854727927,20183,Smith County,KS,0500000US20183
38.0309985368,-98.7174450154,20185,Stafford County,KS,0500000US20185
37.5630613882,-101.784183191,20187,Stanton County,KS,0500000US20187
37.1923179509,-101.312046958,20189,Stevens County,KS,0500000US20189
37.2372753377,-97.4765502094,20191,Sumner County,KS,0500000US20191
39.3509686024,-101.055531285,20193,Thomas County,KS,0500000US20193
38.9143249144,-99.8727358362,20195,Trego County,KS,0500000US20195
38.9532912889,-96.2050045391,20197,Wabaunsee County,KS,0500000US20197
38.9166611398,-101.763574005,20199,Wallace County,KS,0500000US20199
39.7842012909,-97.0875435237,20201,Washington County,KS,0500000US20201
38.4820845404,-101.34735565,20203,Wichita County,KS,0500000US20203
37.5592414881,-95.7433888048,20205,Wilson County,KS,0500000US20205
37.886670206,-95.7401677072,20207,Woodson County,KS,0500000US20207
39.1146453374,-94.7644784215,20209,Wyandotte County,KS,0500000US20209
37.1041534526,-85.2806497629,21001,Adair County,KY,0500000US21001
36.7513165534,-86.1904186693,21003,Allen County,KY,0500000US21003
38.0039134141,-84.9910045711,21005,Anderson County,KY,0500000US21005
37.0584319295,-88.9993411296,21007,Ballard County,KY,0500000US21007
36.9655811681,-85.9336633247,21009,Barren County,KY,0500000US21009
38.1449736906,-83.74266722,21011,Bath County,KY,0500000US21011
36.7306482485,-83.6740950601,21013,Bell County,KY,0500000US21013
38.969864478,-84.727848116,21015,Boone County,KY,0500000US21015
38.2067299514,-84.2171399549,21017,Bourbon County,KY,0500000US21017
38.3595724655,-82.6877258112,21019,Boyd County,KY,0500000US21019
37.6243602285,-84.8668203815,21021,Boyle County,KY,0500000US21021
38.688812974,-84.0901906655,21023,Bracken County,KY,0500000US21023
37.5216171391,-83.3240853027,21025,Breathitt County,KY,0500000US21025
37.7732676848,-86.4292775361,21027,Breckinridge County,KY,0500000US21027
37.9700757707,-85.6958570326,21029,Bullitt County,KY,0500000US21029
37.2072808133,-86.68175556,21031,Butler County,KY,0500000US21031
37.1453332323,-87.8679057735,21033,Caldwell County,KY,0500000US21033
36.6211012796,-88.2722011175,21035,Calloway County,KY,0500000US21035
38.9464767816,-84.3796958206,21037,Campbell County,KY,0500000US21037
36.8532163803,-88.9710587868,21039,Carlisle County,KY,0500000US21039
38.6678584122,-85.123590032,21041,Carroll County,KY,0500000US21041
38.318172839,-83.0495338272,21043,Carter County,KY,0500000US21043
37.3222824489,-84.9283681524,21045,Casey County,KY,0500000US21045
36.8941807353,-87.4903805625,21047,Christian County,KY,0500000US21047
37.9708518682,-84.1473994082,21049,Clark County,KY,0500000US21049
37.1596975589,-83.714662683,21051,Clay County,KY,0500000US21051
36.7274816255,-85.1360135602,21053,Clinton County,KY,0500000US21053
37.3527152683,-88.0972226536,21055,Crittenden County,KY,0500000US21055
36.7865296888,-85.3884485912,21057,Cumberland County,KY,0500000US21057
37.731772508,-87.0872269242,21059,Daviess County,KY,0500000US21059
37.2088402055,-86.2386201495,21061,Edmonson County,KY,0500000US21061
38.1178916805,-83.0976163428,21063,Elliott County,KY,0500000US21063
37.6924814699,-83.9643302311,21065,Estill County,KY,0500000US21065
38.0423302608,-84.4587221937,21067,Fayette County,KY,0500000US21067
38.3701068106,-83.6966440772,21069,Fleming County,KY,0500000US21069
37.5571085124,-82.7457041434,21071,Floyd County,KY,0500000US21071
38.2391477444,-84.8770681668,21073,Franklin County,KY,0500000US21073
36.5540721406,-89.1875965868,21075,Fulton County,KY,0500000US21075
38.7568746647,-84.8593123857,21077,Gallatin County,KY,0500000US21077
37.6395779036,-84.5376342293,21079,Garrard County,KY,0500000US21079
38.6488155619,-84.6246133807,21081,Grant County,KY,0500000US21081
36.7231381944,-88.6512057677,21083,Graves County,KY,0500000US21083
37.4608189464,-86.3438765333,21085,Grayson County,KY,0500000US21085
37.2641094188,-85.5531056748,21087,Green County,KY,0500000US21087
38.5456646906,-82.9222922454,21089,Greenup County,KY,0500000US21089
37.8415087294,-86.7779252067,21091,Hancock County,KY,0500000US21091
37.6979246033,-85.9633719015,21093,Hardin County,KY,0500000US21093
36.8569745004,-83.2179510399,21095,Harlan County,KY,0500000US21095
38.4418035091,-84.3313958343,21097,Harrison County,KY,0500000US21097
37.29992674,-85.8847094016,21099,Hart County,KY,0500000US21099
37.7958423573,-87.5731516422,21101,Henderson County,KY,0500000US21101
38.448468036,-85.1189299735,21103,Henry County,KY,0500000US21103
36.6781704977,-88.9762156953,21105,Hickman County,KY,0500000US21105
37.3088201365,-87.540842137,21107,Hopkins County,KY,0500000US21107
37.4197763873,-84.0057660473,21109,Jackson County,KY,0500000US21109
38.1871910002,-85.6591577058,21111,Jefferson County,KY,0500000US21111
37.872051318,-84.5809372528,21113,Jessamine County,KY,0500000US21113
37.8466393565,-82.8315397747,21115,Johnson County,KY,0500000US21115
38.9334528592,-84.5333168381,21117,Kenton County,KY,0500000US21117
37.3540523996,-82.9541313398,21119,Knott County,KY,0500000US21119
36.8906660574,-83.854045282,21121,Knox County,KY,0500000US21121
37.5457980664,-85.6979139347,21123,Larue County,KY,0500000US21123
37.1106705529,-84.11780032,21125,Laurel County,KY,0500000US21125
38.0678786159,-82.7347546613,21127,Lawrence County,KY,0500000US21127
37.5947979696,-83.7162777687,21129,Lee County,KY,0500000US21129
37.0940663146,-83.3811399511,21131,Leslie County,KY,0500000US21131
37.1211921397,-82.8552822542,21133,Letcher County,KY,0500000US21133
38.5315416285,-83.3780560683,21135,Lewis County,KY,0500000US21135
37.4553667663,-84.6608453633,21137,Lincoln County,KY,0500000US21137
37.2097032695,-88.3538137781,21139,Livingston County,KY,0500000US21139
36.8596987837,-86.8789382363,21141,Logan County,KY,0500000US21141
37.0191301368,-88.0832815032,21143,Lyon County,KY,0500000US21143
37.0540793189,-88.71271926,21145,McCracken County,KY,0500000US21145
36.7371415587,-84.4841745377,21147,McCreary County,KY,0500000US21147
37.5291899516,-87.2636042463,21149,McLean County,KY,0500000US21149
37.7201835062,-84.2779980048,21151,Madison County,KY,0500000US21151
37.7064741502,-83.0649145355,21153,Magoffin County,KY,0500000US21153
37.5525344711,-85.2696313766,21155,Marion County,KY,0500000US21155
36.8834465874,-88.3293805253,21157,Marshall County,KY,0500000US21157
37.8015772072,-82.5132925147,21159,Martin County,KY,0500000US21159
38.5951729912,-83.8242451537,21161,Mason County,KY,0500000US21161
37.9698391666,-86.2171786433,21163,Meade County,KY,0500000US21163
37.9413779683,-83.5988719199,21165,Menifee County,KY,0500000US21165
37.8110307874,-84.8744366862,21167,Mercer County,KY,0500000US21167
36.9905417852,-85.6292510918,21169,Metcalfe County,KY,0500000US21169
36.712180279,-85.7165195846,21171,Monroe County,KY,0500000US21171
38.0335228018,-83.913088975,21173,Montgomery County,KY,0500000US21173
37.9222809093,-83.2588931268,21175,Morgan County,KY,0500000US21175
37.2157922672,-87.142041664,21177,Muhlenberg County,KY,0500000US21177
37.805131267,-85.4659885855,21179,Nelson County,KY,0500000US21179
38.3355978163,-84.0153305006,21181,Nicholas County,KY,0500000US21181
37.478191684,-86.8488901965,21183,Ohio County,KY,0500000US21183
38.3994422236,-85.4483655316,21185,Oldham County,KY,0500000US21185
38.5196362585,-84.8281098255,21187,Owen County,KY,0500000US21187
37.4192050035,-83.6831118762,21189,Owsley County,KY,0500000US21189
38.6956276543,-84.3602721797,21191,Pendleton County,KY,0500000US21191
37.2442933233,-83.2214816028,21193,Perry County,KY,0500000US21193
37.4690483094,-82.3958631537,21195,Pike County,KY,0500000US21195
37.8311453235,-83.823774583,21197,Powell County,KY,0500000US21197
37.1039268916,-84.5771762961,21199,Pulaski County,KY,0500000US21199
38.5188144389,-84.0520241975,21201,Robertson County,KY,0500000US21201
37.3651781719,-84.3159414648,21203,Rockcastle County,KY,0500000US21203
38.1962558627,-83.4210754055,21205,Rowan County,KY,0500000US21205
36.991034312,-85.0586875538,21207,Russell County,KY,0500000US21207
38.291547316,-84.5839338937,21209,Scott County,KY,0500000US21209
38.2154382436,-85.1947770123,21211,Shelby County,KY,0500000US21211
36.7419423399,-86.582320534,21213,Simpson County,KY,0500000US21213
38.0325101344,-85.3278488189,21215,Spencer County,KY,0500000US21215
37.3664545067,-85.3278346717,21217,Taylor County,KY,0500000US21217
36.8355562279,-87.1791532892,21219,Todd County,KY,0500000US21219
36.8063197395,-87.8733713765,21221,Trigg County,KY,0500000US21221
38.6130327476,-85.3375681071,21223,Trimble County,KY,0500000US21223
37.6584480026,-87.9453835494,21225,Union County,KY,0500000US21225
36.9935767676,-86.4237993498,21227,Warren County,KY,0500000US21227
37.753378564,-85.1747465425,21229,Washington County,KY,0500000US21229
36.8012652397,-84.828631199,21231,Wayne County,KY,0500000US21231
37.5184174771,-87.6831570963,21233,Webster County,KY,0500000US21233
36.7580732628,-84.145177727,21235,Whitley County,KY,0500000US21235
37.7393195914,-83.4931751504,21237,Wolfe County,KY,0500000US21237
38.0423908286,-84.7436031459,21239,Woodford County,KY,0500000US21239
30.2905333588,-92.4119791169,22001,Acadia Parish,LA,0500000US22001
30.6528705338,-92.8278792297,22003,Allen Parish,LA,0500000US22003
30.2035444978,-90.9112912896,22005,Ascension Parish,LA,0500000US22005
29.9007722759,-91.0625868595,22007,Assumption Parish,LA,0500000US22007
31.07624372,-92.001376741,22009,Avoyelles Parish,LA,0500000US22009
30.6484687349,-93.343338993,22011,Beauregard Parish,LA,0500000US22011
32.3472191955,-93.0559517637,22013,Bienville Parish,LA,0500000US22013
32.6789310276,-93.6050459212,22015,Bossier Parish,LA,0500000US22015
32.5801941764,-93.8823968489,22017,Caddo Parish,LA,0500000US22017
30.2292239003,-93.3579451616,22019,Calcasieu Parish,LA,0500000US22019
32.0922715486,-92.1166058761,22021,Caldwell Parish,LA,0500000US22021
29.8468719706,-93.1988964755,22023,Cameron Parish,LA,0500000US22023
31.6661684568,-91.8470716058,22025,Catahoula Parish,LA,0500000US22025
32.822693435,-92.9957332424,22027,Claiborne Parish,LA,0500000US22027
31.445835936,-91.6400549956,22029,Concordia Parish,LA,0500000US22029
32.0554496236,-93.7372773737,22031,De Soto Parish,LA,0500000US22031
30.5382395947,-91.0956166217,22033,East Baton Rouge Parish,LA,0500000US22033
32.7325534614,-91.2350651111,22035,East Carroll Parish,LA,0500000US22035
30.8450707709,-91.0455350736,22037,East Feliciana Parish,LA,0500000US22037
30.7289364182,-92.4059042007,22039,Evangeline Parish,LA,0500000US22039
32.1332163406,-91.6737652244,22041,Franklin Parish,LA,0500000US22041
31.599703679,-92.5595204513,22043,Grant Parish,LA,0500000US22043
29.7564998487,-91.7630555512,22045,Iberia Parish,LA,0500000US22045
30.2584988738,-91.3493631932,22047,Iberville Parish,LA,0500000US22047
32.3020349252,-92.5577401117,22049,Jackson Parish,LA,0500000US22049
29.6774585804,-90.0977653992,22051,Jefferson Parish,LA,0500000US22051
30.2677218795,-92.814120915,22053,Jefferson Davis Parish,LA,0500000US22053
30.2067729534,-92.0638821244,22055,Lafayette Parish,LA,0500000US22055
29.5003322407,-90.402594527,22057,Lafourche Parish,LA,0500000US22057
31.6767316888,-92.1604365033,22059,LaSalle Parish,LA,0500000US22059
32.6016373737,-92.6648152839,22061,Lincoln Parish,LA,0500000US22061
30.4401362441,-90.7279074417,22063,Livingston Parish,LA,0500000US22063
32.3644009947,-91.2425796995,22065,Madison Parish,LA,0500000US22065
32.8202181268,-91.801797046,22067,Morehouse Parish,LA,0500000US22067
31.7235401557,-93.0962433857,22069,Natchitoches Parish,LA,0500000US22069
30.0686436991,-89.928127921,22071,Orleans Parish,LA,0500000US22071
32.4783131468,-92.1548701323,22073,Ouachita Parish,LA,0500000US22073
29.3806620653,-89.4819150635,22075,Plaquemines Parish,LA,0500000US22075
30.7093956955,-91.6007888442,22077,Pointe Coupee Parish,LA,0500000US22077
31.1986202778,-92.5331996257,22079,Rapides Parish,LA,0500000US22079
32.0931465237,-93.3398791457,22081,Red River Parish,LA,0500000US22081
32.4177916678,-91.7634818429,22083,Richland Parish,LA,0500000US22083
31.5640129586,-93.5546968685,22085,Sabine Parish,LA,0500000US22085
29.9047257308,-89.3041273649,22087,St. Bernard Parish,LA,0500000US22087
29.905528266,-90.3582204731,22089,St. Charles Parish,LA,0500000US22089
30.8219752667,-90.7103202756,22091,St. Helena Parish,LA,0500000US22091
30.0262964539,-90.7963157853,22093,St. James Parish,LA,0500000US22093
30.1264602387,-90.4708835924,22095,St. John the Baptist Parish,LA,0500000US22095
30.5988510952,-92.0058568609,22097,St. Landry Parish,LA,0500000US22097
30.1290721039,-91.6082975068,22099,St. Martin Parish,LA,0500000US22099
29.6346233871,-91.4729263457,22101,St. Mary Parish,LA,0500000US22101
30.4078429457,-89.9546332243,22103,St. Tammany Parish,LA,0500000US22103
30.6266523214,-90.4056805267,22105,Tangipahoa Parish,LA,0500000US22105
32.0016607751,-91.3400729965,22107,Tensas Parish,LA,0500000US22107
29.3374418892,-90.8376399064,22109,Terrebonne Parish,LA,0500000US22109
32.8318884986,-92.3748055749,22111,Union Parish,LA,0500000US22111
29.8093893174,-92.304282947,22113,Vermilion Parish,LA,0500000US22113
31.1082936995,-93.1841466986,22115,Vernon Parish,LA,0500000US22115
30.8533433125,-90.0405268831,22117,Washington Parish,LA,0500000US22117
32.7134544164,-93.3349833098,22119,Webster Parish,LA,0500000US22119
30.4634147938,-91.3127466677,22121,West Baton Rouge Parish,LA,0500000US22121
32.7885605367,-91.4567382424,22123,West Carroll Parish,LA,0500000US22123
30.8797727288,-91.4200286829,22125,West Feliciana Parish,LA,0500000US22125
31.944249197,-92.6367652262,22127,Winn Parish,LA,0500000US22127
44.1658484298,-70.206444997,23001,Androscoggin County,ME,0500000US23001
46.6588181292,-68.5988785527,23003,Aroostook County,ME,0500000US23003
43.8060821062,-70.3302006275,23005,Cumberland County,ME,0500000US23005
44.9741566636,-70.4440737272,23007,Franklin County,ME,0500000US23007
44.5628867649,-68.3682079676,23009,Hancock County,ME,0500000US23009
44.4091601365,-69.767264396,23011,Kennebec County,ME,0500000US23011
44.0272987421,-69.015547485,23013,Knox County,ME,0500000US23013
43.997787332,-69.5257592569,23015,Lincoln County,ME,0500000US23015
44.499782046,-70.7565745217,23017,Oxford County,ME,0500000US23017
